text,ids
Rapido como el rayo... Entrega siempre rapida. Es muy facil reordenar y no menos importante usar su sistema de capsulas de devolucion.,201
Completamente satisfecho. entrega muy rapida????Sin embargo. nunca recibi una respuesta a mi correo electronico. ¿sobre una solicitud de cierto delicioso cafe???,202
"La primera Nespresso Vertuo que compre funciono durante algunas semanas. Fue entregado para reparacion. Despues de 3-4 semanas consegui uno nuevo. ya que el ""viejo"" no se pudo fabricar. El nuevo funciono durante unos dias. es decir. despues de estos comenzo a perder agua – haciendo inundaciones del agua que habia en el recipiente. Como vivo bastante lejos del distribuidor mas cercano. vivo con el problema. Ahora. unos meses despues. la maquina no deja caer las capsulas de cafe usadas en el contenedor. En definitiva: la Nespresso Vertuo no es recomendable.",203
Cuando pedi muchas capsulas. en el sitio web me ofrecieron una maquina de cafe gratis; sin embargo. fue un error del sitio web; posteriormente me dijeron cuando me queje de que faltaba en el momento de la entrega; puedo ver que otros han tenido la misma. La misma experiencia. ademas. he sido miembro durante mas de 10 anos. pero me tome un descanso de 1 ano. luego obviamente pierdes tu antigüedad y tus beneficios. ¿Que tan mezquino puedes permitirte estar en una empresa que gana tantos miles de millones al ano? ?,204
"Soy cliente de Nespresso desde hace mas de 2 anos; me encanta el cafe. aunque tambien es una opcion un poco cara ??Pero. como dice mi hija. ""la vida es demasiado corta para un mal cafe"" ??",205
Nunca he experimentado un mal servicio... Pedi mi cafe para Navidad. que debia entregarse a mas tardar el 18 de diciembre. ¡Recibi un pedido incorrecto en el que simplemente arrojaron todo tipo de cafe en una caja! Ninguno de sus cafes. habiamos pedido... llamamos al servicio de atencion al cliente y obtuvimos el peor servicio... ¡ahora 30 de diciembre todavia no hemos recibido nuestro cafe! ¡¡¡Asi que la esposa tuvo que pasar la Navidad sin su cafe! ! Ya retiraste el dinero???????!!!!!!!,206
Cafe realmente bueno y sabroso y una gran seleccion de diferentes calidades. Sitio web claro y funcional. Entrega rapida. El unico inconveniente es el precio.,207
Pasaron casi 14 dias antes de recibir mi pedido. Sin embargo. me compensaron con 2 tubos extra de cafe. pero en realidad no me lo habian entregado correctamente segun el primer pedido. pero no podia soportar volver a tocarlos.,208
Despues del informe a continuacion. nos hemos puesto en contacto con Nespresso a pedido y nos han confirmado lo siguiente: Si. lamentablemente hay un error en nuestro codigo de campana. por lo que por error NO se incluyo el espumador de leche gratuito con la compra de las 300 capsulas. para REORDENAR y enviaran el pedido nuevamente con el servicio de mensajeria; luego podremos conservar el espumador de leche y DEVOLVER las capsulas nuevamente con el transportista. Asi que 2 veces envios innecesarios Y problemas - NO ES SOSTENIBLE Nespresso - ¡PENSAMOS QUE DK SERÍAMOS SOSTENIBLES! ES UN OMEMER NESPRESSO - ES VERGONZOSO Si desea mantener un cliente leal durante 11 anos. puede enviarnos el espumador de leche. (miembro 386468) De lo contrario. gracias por este tiempo. El peor y vergonzoso servicio al cliente. Nunca hemos experimentado algo asi. La maquina se pone a la venta y. por lo tanto. nos despedimos y le damos las gracias despues de 11 anos como cliente de Nespresso. Ahora nos aguarda una nueva aventura cafetalera que solo puede mejorar.,209
Me prometieron un tubo en mi proximo pedido cuando mi maquina de cafe dio problemas y destruyo muchas mas capsulas que un tubo. Cuando tuve que hacer un pedido online no puedo ver ese tubo en mi pedido. asi que contacta al chat. Confirman que esta ahi. pero no puedes verlo. Luego intento dos veces pagar mediante Apple Pay. No funciona y hay que usar Klarna. Como tirita en la herida. escucho si pueden ofrecer un tubo mas o descuento. pero no hay nada que hacer.,210
Pesimo servicio al cliente. Teniamos una maquina Nespresso cara que se estropeo al cabo de un ano y Nespresso decidio sustituirla. Esta nueva maquina se ha averiado despues de 14 meses y Nespresso simplemente rechaza nuestra queja. alegando que despues de 12 meses. tenemos que demostrar que la falla no se debe. por ejemplo. a danos por heladas. falta de mantenimiento o danos que hayamos causado a la maquina. - e incluso se dice casi imposible de demostrar. Es una maquina por 3.400 DKK y donde primero no funciona el espumador de leche y luego la propia maquina. Por supuesto la maquina no ha sufrido danos por heladas y la hemos descalcificado a menudo y ademas no tiene ningun dano que le hubieramos podido causar. Despues de mas de 7 anos como cliente de Nespresso. estamos bastante decepcionados. Piense que no puede esperar una mejor calidad de maquinas tan caras y que el servicio al cliente es tan deficiente. ¡Sera bueno conocer la decision de la junta de quejas de los consumidores sobre este caso!,211
"Servicio al cliente muy poco flexible. Pedi 250 capsulas el lunes por la manana y unas horas mas tarde quise cambiar mi pedido a 300 capsulas. ya que Nespresso anuncio una oferta el mismo dia para pedir 300 capsulas para canjear su oferta promocional. Sin embargo. esto no se pudo hacer. ni se me permitio cancelar mi pedido ""porque ya estaba en camino"". ¿Tres horas despues de realizar el pedido? No lo creo. Entonces Nespresso debe haber agilizado considerablemente sus plazos de entrega desde la semana pasada.",212
Entonces finalmente recibiste una oferta de Nespresso que podrias aprovechar. PERO a pesar de que la oferta fue recibida el 4 de enero a las 13. y ordene hoy a las 9. fue retirado de la mesa porque el interes era demasiado abrumador. En caso contrario. deberia aplicarse hasta el 7 de enero. Simplemente una lastima. Nespresso es ahora una maquina de hacer dinero,213
Funciona muy bien desde el pedido hasta la entrega de la mercancia. Buena seleccion de cafe.,214
Compre un azucar de leche en BF. se lo regalare en Navidad. Llego en un mastil y en su embalaje original danado. pero la caja exterior estaba bien. por lo que no es culpa de la oficina de correos. Nespresso no hara nada ya que el contenido no parece estar danado. Demasiado para el servicio al cliente de la marca 'Premium'...??,215
En otras palabras. el cafe de Nespresso es simplemente el mejor. No soy un gran bebedor de cafe. pero soy exigente con el cafe.,216
Una estrella es demasiada. pero no es posible escribir una resena sin estrellas.... Desde mayo de este ano. he estado intentando en vano que me envien una factura EAN para obtener el saldo de una factura. La amable gente del servicio de atencion al cliente no es de mucha ayuda y su departamento de finanzas no sabe como reenviar la factura por el importe restante. Te he escrito y la respuesta fue: llama a atencion al cliente. Entonces. ¿que hago para pagar el resto de la factura?,217
Mi maquina Nespresso Creatista Plus se estropeo justo despues de finalizar la garantia de 2 anos. Nespresso no ayudara a repararlo. ni vendera repuestos para que puedas hacerlo tu mismo. No hay un horizonte temporal sobre cuando te ayudaran. por lo que te ves obligado a comprar una maquina nueva si quieres cafe. REALMENTE mal servicio al cliente. Definitivamente no es recomendable.,218
Muy gran amabilidad. profesionalidad y conocimiento de los productos. Solo puedo ofrecer degustaciones.,219
Me encanta la nespresso azul que uso desde hace varios anos. Sin embargo. estoy considerando dejar de hacerlo debido al gran aumento de precio de un producto que ya es caro.,220
Compre una maquina Nespresso que me encanto y me prometieron que la enviarian al dia siguiente con Post Danmark. Sin maquina los dias siguientes. Cuando los llamaron tres dias despues. prometieron investigar por que no se habia enviado y devolverian. No hay respuesta despues de tres dias. Una semana despues regresamos al taller donde compramos la maquina. Ahora nos dijeron que no estaba en stock y que no se podia entregar. A eso lo llamo servicio ultra pobre. ¿Como se puede vender una maquina que no esta en stock y hacer esperar y esperar al cliente sin avisar?,221
Pesimo servicio al cliente! Una vez. debido a mi lesion con problemas de memoria. cometi un error con el pago y por lo tanto no lo recibi a tiempo. por lo que llamo y les pido muy educadamente y amablemente que les expliquen la situacion. si quieren. elimine la tarifa de recordatorio. que por cierto llega con varias semanas de retraso. por lo que la fecha de deposito ya paso. pero ¿son comprensibles? No. hasta estan enojados. enojados. reganandome y diciendo que es mi culpa. Si. el hecho de que tenga una lesion con problemas de memoria es obviamente culpa mia... que bien... ¡La ultima vez que compre con ellos! Nunca me he saltado un pago. ni siquiera cuando era sobre factura. asi tratan a sus clientes.,222
Envian recordatorios fisicos en lugar de electronicos a nuestra empresa durante las vacaciones de verano. Cuando entramos y vemos las cartas. nos envian al cobro de deudas. No hemos ido a la oficina para ver recordatorios y pensariamos que este tipo de cosas se ejecutan electronicamente como la factura y como todo lo demas en esta sociedad. Dejando de ser cliente de Nespresso ahora.,223
Cuando quiero volver a pedir una entrega anterior. aparece un mensaje que indica que varias de las capsulas deseadas ya no se pueden pedir/han sido descontinuadas. sin que se me ofrezca una alternativa adecuada.,224
Durante una fraccion de segundo de alegria por nuestra nueva maquina Nespresso. la alegria duro poco. porque cuando compramos esta maquina. que Dios me ayude. viene con un cafe por valor de 200 coronas danesas (pensamos). eso es lo que dice la campana. pero no. no. la batalla por conseguir la oferta recien comienza. Solo cuando llegamos a casa tenemos que registrar la maquina. cuando este hecho tenemos que ingresar el numero de serie. uhh si. honestamente dice que el numero de serie no es valido a pesar de que la maquina tiene este numero. Inmediatamente escribe a Nespresso disculpandose y regresara cuando hayan descubierto lo que esta mal. esto se hizo con los pedidos. debo enviar una foto del numero de serie y el recibo. ya que puede que no haya sido mi maquina. si. escribe y te quejas de algo que no tienes...buenos dias.... pero les llego esto. y luego me llega una carta nueva y de repente hay que mandarla al departamento tecnico. ok. por que eso... pero Paso la semana y hoy escribo y me dicen que tengo que enviar mi recibo de la maquina que ya tienen. entonces lo tiraron y lo enviaron nuevamente. y ahora el asunto tiene que ir a otro departamento principal. . No. no. esto es solo una forma deliberada de enganar a la gente. y lo unico positivo de esto es que los Elgiganten ahora investigaran el asunto. porque. en cualquier caso. tambien les suena extrano. No voy a dejar que esto quede en el olvido. simplemente los reviso. porque este no soy yo.,225
Su servicio de atencion al cliente no esta a la altura de entablar un dialogo sobre la reparacion de la maquina de capsulas. Rechazas el dialogo y las ganas de ayudar. Has tenido muchas repeticiones desde que cerro tu taller. No compreis maquinas Nespresso es el consejo de aqui.,226
