text,ids
Nunca recibi mi descalcificador como lo prometi. Tendre que senalarlo yo mismo en la proxima compra: ¡sucedio mas de 3 o 4 veces! ¡Demasiado inteligente. porque lo olvidas!,559
Dulces y encantadores empleados que conocen su conocimiento del cafe. Son buenos para sugerir nuevos tipos de cafe basados ??en los cafes que ya compras.,560
Al fin y al cabo. ya conocemos el cafe y sabemos que variedades elegimos. Tal vez nosotros mismos. o el empleado. deberiamos ser mejores para encontrar nuevos favoritos. pero tendremos que intentarlo la proxima vez que lo pensemos...,561
¡Creo que tienes muy pocas ventas en la tienda! ¡Demasiado intermedias para que pueda pasar por aqui!,562
"Primero. recibi recordatorios y me cobraron tarifas adicionales por la compra de mi primera capsula. aunque la factura original nunca llego a mi bandeja de entrada. Un simple recordatorio antes de la imposicion de tarifas podria haber sido ""buen estilo"". especialmente considerando que tendre que gastar el dinero de mi cafe directamente con ustedes en el futuro. Por eso parece frio. cinico y exigente por parte de Nespresso (¡y por supuesto que lo es!). El sabor general del cafe no es del todo acorde con el precio por taza. capsula. Estoy a punto de preferir mi Americano en polvo a las capsulas (con crema o sin crema) Y luego queda la sensacion de que te aferras a el. Me veo obligado a comprar capsulas Nespresso a traves del sitio web. al precio marcado por la ya codiciosa empresa. Si pudiera cambiar mi compra. lo haria absolutamente. y solo puedo recomendarte que lo pienses dos veces antes de comprar una maquina Vertuo.",563
Son buenos en el servicio al cliente y siempre son utiles para descubrir que puede hacer actualmente. No compres online con mi tiempo y mi indicador clave. asi siempre hay un alma amable que te ayuda y envia de todos modos. con factura. de forma rapida y eficaz.,564
Haz tu pedido siempre a traves de la aplicacion Nespresso. ¡La entrega nunca demora mas de 2-3 dias habiles!,565
Buena aplicacion. Entrega rapida.,566
Rapido y facil: buen cafe,567
Muy satisfecho con la seleccion de la serie Classic. Tambien es fantastico que aparezcan nuevas variantes con regularidad. En general. un sitio que funciona bien.,568
Es rapido. facil y conveniente. Y simplemente sabe mejor...,569
Siempre excelente cafe. envio siempre rapido.,570
Pedi un miercoles. el paquete no llego hasta el martes de la semana siguiente. dice que recibire el paquete 1-2 dias despues de realizar el pedido. ¿No podrian estar a la altura. sea la empresa o PostNord la culpable?,571
Muy. muy mal servicio.. La empleada que me atendio.. (Espero que fuera una estudiante).. ¡¡ella no sabia nada!! ¡¡Esta experiencia es suficiente para que NUNCA volvamos a pedir cafe a su Jer! Desafortunadamente,572
Realizar pedidos facilmente. El sitio recuerda automaticamente todos los descuentos guardados. etc.,573
Empleado muy amable y amigable que me ayudo con mi problema :-),574
Nespresso es un cafe realmente bueno. facil de preparar. sostenible y con entrega rapida. directo a tu puerta :),575
El sitio web y la entrega siempre funcionan perfectamente.,576
Envio rapido del pedido y las capsulas de cafe mas sabrosas.,577
Buen servicio y cafe.,578
Entrega fija todos los meses y si hay problemas con la maquina. hay buena ayuda/servicio.,579
Rapido al ordenar... dulce y amigable ??,580
Nespresso siempre ofrece un servicio excelente y somos grandes admiradores de su entrega ultrarrapida. Somos clientes felices y satisfechos ??,581
Compre una maquina en 21 y me dijeron que en un ano terminaria la suscripcion. Resulto que tenia que hacerlo yo mismo. No me habia dicho nada sobre eso en Aarhus. Y hoy tuvo una experiencia muy desagradable con su jefe. una reunion realmente desagradable con el jefe.,582
Compre dos de sus maquinas. por las que pagas varios miles de coronas. Su cafe es bueno. pero la diversion del espumador desaparece despues de 2 anos. cuando expira la garantia. Primero la maquina. luego. si la actualizas tambien. tambien muere. He descalcificado cada vez que me lo pide. pero el vaporizador todavia se apaga. No invierto en mas maquinas. nunca en mas maquinas Nespresso. Starbucks en el futuro ????,583
He tenido citiz y milk durante muchos anos y. de hecho. estoy muy satisfecho. asi que me subi a vertuo y le di citiz a mi hija. pero no me gustaba vertuo. luego fui al centro de Rødovre para comprar un nuevo citiz pero no No los vendi mas. Tuve que buscar en linea en tiendas de electrodomesticos. luego compre uno en Salling y cuando llega dice krups. si hubiera sabido que no era tuyo. no lo habia comprado. dices bastante bien. que es lo mismo pero que definitivamente no es la misma calidad. no logro descalcificarlo. entonces te llamo y creo que pasas una hora ayudandome. pero tampoco funciona. el hombre que tenia puesto el telefono me lleva a traves de un largo proceso sin el sistema. asi que ahora me rindo. Estoy realmente decepcionado de que su concepto se haya vuelto tan pobre.,584
Estaba en la tienda nuevamente. incluso despues de mi mala experiencia la ultima vez y despues de que NUNCA Nespresso se comunico conmigo. Los llame y me prometieron que alguien de Nespresso. que responde consultas en Trustpilot. se pondria en contacto conmigo. ¡SIN consultas! Ayer tuve que comprar descalcificacion y olvide nuestro cupon. lo que deberia significar que podemos obtener descalcificacion gratis despues de gastar una cierta cantidad de dinero en capsulas. Como lo habiamos olvidado. NO pudimos recibir la descalcificacion gratuita. aunque esta escrito en el sistema de nuestra membresia. que tenemos desde hace 10 anos. que tenemos una descalcificacion gratuita en nuestro haber. Entonces tuvimos que comprar uno. Si voy al sitio web. puedo ver que se ha anadido uno gratis a la cesta. asi que ¿por que la tienda no puede dar uno? Nuevamente. muy mal servicio al cliente en la tienda y realmente no hay beneficio por ser miembro. Solo para verificar si usa sus capsulas y clarificacion para que puedan negar la garantia si no les compraron nada. ¡Use mi nombre para encontrarme en su sistema! Probablemente no haya nadie mas con ese nombre en Dinamarca.,585
Realizar el pedido siempre es facil y rapido y la mercancia llega al dia siguiente :-) Servicio de primera,586
Cafe de clase mundial La cafetera Vertuo es brillante,587
Muy buen servicio respecto a una maquina de cafe defectuosa.,588
Siempre buen servicio y siempre super buen cafe.,589
"Soy usuario y miembro de Nespresso desde hace mas de 6 anos. y durante la mayoria de los anos he estado en su nivel de membresia superior. Compre una maquina de cafe hace unos meses a traves de su suscripcion. Lo que pagaste en el precio de la suscripcion podria usarse para comprar capsulas de cafe. Antes de hacer esto. hable con su soporte. quienes me dijeron que podias crear una suscripcion de cafe y pagar con el dinero que pagaste por la suscripcion de su maquina. Por que cree una suscripcion de cafe a finales de 2022 Pasaron unos meses: Nespresso retiro el dinero como esperaba y recibi el cafe como esperaba hasta que de repente. a finales de febrero. recibi una carta recordatoria. Obviamente no se pago la suscripcion del mes de diciembre (aunque se retiro dinero). Esto me desconcerto un poco asi que contacte al soporte. Pudieron ver que la suscripcion habia sido cambiada a pago de factura. No es algo que usted. como usuario. pueda hacer usted mismo ni recibir ningun tipo de notificacion. Despues de varias conversaciones con su soporte. desafortunadamente no he logrado mucho progreso. pero simplemente no pueden hacer nada. . y su soporte de segundo nivel no puede/no quiere hacer nada. Puedo ver que tengo mucho dinero en mi cuenta Nespresso (que se pago a traves de la suscripcion de la maquina). pero obviamente nada de esto se ha utilizado para pago. y obviamente no se puede utilizar de ninguna manera para el pago de una suscripcion que ahora se ha convertido en una suscripcion de factura y no en una suscripcion de ""credito de club"". He recibido una descripcion general de mi cuenta del soporte. y alli puedo ver que el. El saldo de entradas y salidas es de 34 DKK (los 34 DKK se deben a un aumento de precio que se extiende a lo largo de 3 meses). Desafortunadamente. la factura sigue sin pagar y tengo un gran plus en mi cuenta Nespresso que no se puede utilizar. .....¡aparte de un cafe! La suscripcion ha sido cancelada y tan pronto como la suscripcion de la maquina caduque. debera invertir en una nueva maquina NO Nespresso. Actualizacion: puede ver REQ34892403 si desea informacion de contacto. y. Luego. al mismo tiempo. evaluo cuanta ayuda recibi. Me gustaria enfatizar que los que me apoyan son lo suficientemente buenos. pero aparentemente no pueden brindar ningun tipo de servicio mas abajo en el sistema. Actualizacion: todavia estoy esperando una respuesta. ...Actualizacion 9/3. Me han contactado y me han sugerido una solucion que puedo aceptar. (aunque no el ideal :))",590
Vaya servicio y entrega rapida.,591
La aplicacion Nespresso es facil y clara. facil de reordenar a partir de pedidos entregados anteriormente. etc. Servicio rapido y eficiente. entrega rapida De ahora en adelante. solo satisfaccion.,592
Ordene. pague y reciba cafe una manera facil de comprar,593
Me encanta el cafe. cada taza es un placer. o sea. de las que me gustan?? Desde que ordenamos hasta que lo recibimos pasa rapido y todo es perfecto.,594
Rapido. sencillo y facil,595
Envio rapido: buen cafe.,596
Mi Nespresso Versu. que tenia casi 2 anos. no funciono despues de descalcificarla. En la tienda Nespresso de Rødovre Centeret tuve la mejor experiencia. Ese dia vino un tecnico de visita y me ofrecieron que revisara mi maquina. No era combable. Recibi una maquina nueva en casa ademas de una bonita caja de 10 capsulas. Fue un servicio tan hermoso y encantador. Muy amable y acogedor.,597
Cuando compras online. lo normal es pagar inmediatamente. En Nespresso. se le enviara una factura por la confirmacion del pedido. Cuando lamentablemente no ve la factura y se va de vacaciones. los recordatorios se envian a su buzon de correo y no como correo electronico. Mi cafe acabo costando 800 coronas danesas mas. Creo que es realmente aburrido. ¿Es eso realmente cierto?...,598
Los productos llegaron segun lo acordado. todo funciona sin problemas??,599
Justo despues de que compre. 1000 DKK. habra una nueva oferta. Debes advertir a los clientes habituales con compras mayores.,600
Recibi un trato extremadamente agradable. competente y no menos paciente por parte de Dennis y Claus. Tambien creo que es facil comunicarse con el Servicio de Atencion al Cliente. Logre resolver el problema. asi que estoy muy satisfecho.,601
Me encanta mi Nespresso. El cafe siempre es bueno y hay varios sabores para elegir si me pierdo un poco en uno de ellos. Pedir capsulas es muy facil y la entrega es realmente rapida. Los bombones pequenos combinan bien.,602
Es facil. rapido y de buena calidad.,603
Buen cafe siempre es un placer.,604
Deberia haber mas tiendas que vendan las capsulas.,605
Ofrece un buen cafe en poco tiempo. Sin embargo. seria fantastico que enviaras kits de descalcificacion y bolsas de reciclaje automaticamente a los clientes de Ambasador.??,606
Soy embajadora y estoy muy feliz con mi cafe Nespresso. Gran servicio de atencion al cliente.,607
Buen y rapido servicio.,608
Servicio de Dios.,609
Es super rapido y facil pedir cafe desde la aplicacion y la entrega es rapida. Es fantastico tener envio gratuito y me encanta poder ahorrar en beneficios a traves de mis pedidos al obtener mejoras en mi membresia cuanto mas compro.,610
Servicio tipo espresso. Rapido y confiable. Mi paquete se retraso pero no debido a fallas de Nespresso. Puede que PostNord no sea mi “mejor amigo”. pero afortunadamente la variedad de cafe Nespresso lo compensa. Recibi 150 capsulas de Vertuo y me encanta. Todavia estoy tratando de descubrir mi gusto favorito. Y no es tan facil cuando hay tantas opciones. Recomendado.,611
Sitio web facil y claro y entrega al dia siguiente de realizar el pedido. No podria ser mejor.,612
Entrega siempre rapida. Muchas opciones en sabores de cafe.,613
El cafe es super bueno y delicioso. Pero cuando usas 6 capsulas al dia se vuelve muy caro. Entonces estoy pensando en reemplazarlo.,614
